,accuracy,AUC,f1_score,curve
12,0.8208673790069139,0.8958550511834578,0.7208619000979432,
13,0.8112913287585777,0.8883838521506842,0.7152941176470589,
14,0.7958967102935974,0.8548773268046165,0.6640791771783426,
15,0.8066761363636363,0.8714264885409855,0.7217337967695768,
16,0.775474349964863,0.8566727462116712,0.7634209552017771,
