,accuracy,AUC,f1_score,curve
12,0.7284726587052168,0.7387221400490354,0.4881516587677725,
13,0.7747972551466001,0.7967030168184048,0.5888382687927107,
14,0.7806862398302087,0.7911326913452785,0.5548109143130684,
15,0.782528409090909,0.8277914629001086,0.6372897417673538,
16,0.7635277582572031,0.831500558446805,0.7355599214145383,
