,accuracy,AUC,f1_score,curve
12,0.8130106851037083,0.8530829313042049,0.6443514644351463,
13,0.8077043044291953,0.8524816460411783,0.6241999390429747,
14,0.8037967220846598,0.8287899711309614,0.5915562101129112,
15,0.796875,0.8380965880670244,0.6666666666666667,
16,0.7565003513703443,0.837028092646721,0.7120897382633985,
