,accuracy,AUC,f1_score,curve
12,0.7082125603864734,0.6364365832250997,0.08150851581508517,
13,0.7093556214613104,0.6355890524321866,0.001851851851851852,
14,0.7293744633066913,0.6257572104592591,0.0,
15,0.7070326140093582,0.6290652862792406,0.005216978894949016,
16,0.6511086777990692,0.5855367707006798,0.15118215118215117,
