,accuracy,AUC,f1_score,curve
12,0.6082854799015587,0.5448362931582919,0.034378159757330634,
13,0.6276303751143641,0.5760026501051717,0.06608536025699863,
14,0.662318249762196,0.6087344651333216,0.2133586578031023,
15,0.6959805427547363,0.5854078927141784,0.019810152703260423,
16,0.6143099068585944,0.5674486240673279,0.3516014234875444,
