,accuracy,AUC,f1_score,curve
12,0.8114724150529777,0.6483679395760691,0.0,
13,0.8021900388555281,0.6515222765062919,0.328537170263789,
14,0.8025706940874036,0.6853068187848133,0.34246575342465757,
15,0.7774704164745658,0.7547469343941373,0.5030885380919697,
16,0.7304415182029435,0.7953019184581462,0.6270096463022509,
