,accuracy,AUC,f1_score,curve
12,0.7552731206057328,0.797275163492934,0.673873873873874,
13,0.7763841378436589,0.8289999583079816,0.7020091170015196,
14,0.76933526535048,0.8221839745918682,0.6935386836722416,
15,0.7768244575936883,0.852399283155861,0.7787229881685734,
16,0.801068639539663,0.8731247647767821,0.8508934072704867,
