HIP00110.tsv	0.23497452037375804
HIP00169.tsv	0.20528571198642184
HIP00594.tsv	0.21462030280415184
HIP00602.tsv	0.20680744401796394
HIP00614.tsv	0.1594371751744246
HIP00640.tsv	0.19547483204184352
HIP00707.tsv	0.20829992597321537
HIP00710.tsv	0.3681010513260733
HIP00728.tsv	0.2049599816138875
HIP00771.tsv	0.18147161159000985
HIP00805.tsv	0.21026131831109524
HIP00825.tsv	0.24396710730313012
HIP00826.tsv	0.26732351592584996
HIP00838.tsv	0.19536622385040917
HIP00851.tsv	0.18567048190650637
HIP00898.tsv	0.25464420703088714
HIP00926.tsv	0.15898237102665008
HIP00934.tsv	0.23436092401098974
HIP00971.tsv	0.2290291649449808
HIP01004.tsv	0.19436337681318538
HIP01091.tsv	0.2313713637507848
HIP01140.tsv	0.19344380887365606
HIP01160.tsv	0.2014489446808298
HIP01162.tsv	0.19535414521287617
HIP01180.tsv	0.21814437083678903
HIP01181.tsv	0.24307456131216632
HIP01232.tsv	0.22635450295775253
HIP01255.tsv	0.1714275709280183
HIP01298.tsv	0.25922166798575963
HIP01313.tsv	0.18291847697406444
HIP01359.tsv	0.29198745275962057
HIP01392.tsv	0.19149632461369037
HIP01596.tsv	0.20328859722666792
HIP01597.tsv	0.20430688339163208
HIP01765.tsv	0.25297851023876533
HIP01795.tsv	0.23773564759748758
HIP01798.tsv	0.23535858221821881
HIP01805.tsv	0.1876019884795065
HIP01865.tsv	0.2769390608291909
HIP01867.tsv	0.17072631849069572
HIP02090.tsv	0.25419086652394657
HIP02112.tsv	0.15427137505823532
HIP02126.tsv	0.1781951811343718
HIP02271.tsv	0.25256883510543654
HIP02663.tsv	0.22648151620206508
HIP02742.tsv	0.22323766651130478
HIP02790.tsv	0.229763750979712
HIP02805.tsv	0.21580258142203093
HIP02811.tsv	0.21811764779778425
HIP02820.tsv	0.2279629279605367
HIP02873.tsv	0.17614699656267568
HIP02875.tsv	0.20223851822316646
HIP02928.tsv	0.18486087977962226
HIP02947.tsv	0.2135943552654554
HIP02962.tsv	0.23140938335373143
HIP02997.tsv	0.1831420637145229
HIP03004.tsv	0.24093844454293534
HIP03107.tsv	0.22866199458734346
HIP03111.tsv	0.24627659943435792
HIP03125.tsv	0.18676700077912284
HIP03184.tsv	0.25477239637179894
HIP03194.tsv	0.284031075989308
HIP03197.tsv	0.2355882375195114
HIP03216.tsv	0.22188144276529873
HIP03236.tsv	0.20314138480612348
HIP03378.tsv	0.22205628993747345
HIP03383.tsv	0.20744683776479378
HIP03385.tsv	0.20020981365814805
HIP03495.tsv	0.19534296730592374
HIP03505.tsv	0.21467316452043583
HIP03511.tsv	0.22539064030957603
HIP03591.tsv	0.2655913811352186
HIP03592.tsv	0.22545869357889314
HIP03618.tsv	0.2561544983319062
HIP03651.tsv	0.18945102406361067
HIP03685.tsv	0.39171014814791116
HIP03693.tsv	0.23482764656995242
HIP03695.tsv	0.21747261169136012
HIP03720.tsv	0.233810195070174
HIP03746.tsv	0.1789480156152228
HIP03807.tsv	0.244873522674328
HIP04475.tsv	0.2500483179503105
HIP04498.tsv	0.18979730733887482
HIP04510.tsv	0.2863527262363293
HIP04511.tsv	0.24826654065579462
HIP04545.tsv	0.22994234553905596
HIP04552.tsv	0.16118432212818837
HIP04576.tsv	0.15478450771324434
HIP04578.tsv	0.22130358575044998
HIP04597.tsv	0.23035134763202883
HIP04605.tsv	0.26474296504017936
HIP04611.tsv	0.1999695454752527
HIP04634.tsv	0.18647202237565536
HIP04958.tsv	0.3570486292643406
HIP05377.tsv	0.2949062396930057
HIP05398.tsv	0.18810785250726586
HIP05405.tsv	0.23031811417180123
HIP05409.tsv	0.16158051343841684
HIP05434.tsv	0.18897338124129492
HIP05437.tsv	0.22695559145121566
HIP05444.tsv	0.21201701061926545
HIP05460.tsv	0.250049055341342
HIP05467.tsv	0.23877268725059805
HIP05524.tsv	0.17832338073267004
HIP05533.tsv	0.20268459908675412
HIP05540.tsv	0.1770730780022386
HIP05551.tsv	0.19412609948062876
HIP05559.tsv	0.16232401439399263
HIP05561.tsv	0.2616214282995677
HIP05563.tsv	0.23154032413588196
HIP05590.tsv	0.20809347944286388
HIP05595.tsv	0.19701272954079735
HIP05665.tsv	0.23007248430558952
HIP05757.tsv	0.3331240875240428
HIP05763.tsv	0.4990805370043074
HIP05817.tsv	0.18058415449454568
HIP05838.tsv	0.20464593217925836
HIP05841.tsv	0.22975403258413837
HIP05942.tsv	0.25854195207225306
HIP05948.tsv	0.38370174270729906
HIP08076.tsv	0.25234863030832283
HIP08200.tsv	0.19294649242646003
HIP08230.tsv	0.21106765191669236
HIP08236.tsv	0.22531826222298024
HIP08305.tsv	0.22200627689626778
HIP08337.tsv	0.1886994751349528
HIP08339.tsv	0.1734979031298938
HIP08345.tsv	0.17466351140409392
HIP08439.tsv	0.20439600436245356
HIP08499.tsv	0.22871064419385545
HIP08521.tsv	0.19475974273731614
HIP08653.tsv	0.22453752509856184
HIP08702.tsv	0.20881411549826076
HIP08711.tsv	0.23668007281081505
HIP08725.tsv	0.26661229893010147
HIP08792.tsv	0.23360790207874604
HIP08816.tsv	0.25506957596401386
HIP08821.tsv	0.31326035611479114
HIP08890.tsv	0.21204054815684512
HIP08977.tsv	0.21480055521318658
HIP08986.tsv	0.25087797580998344
HIP08989.tsv	0.23981178704112885
HIP09029.tsv	0.21324799173254066
HIP09041.tsv	0.2391965695469904
HIP09062.tsv	0.19870321490905352
HIP09097.tsv	0.26542596784882416
HIP09119.tsv	0.16223235738221756
HIP09122.tsv	0.19974961495906937
HIP09150.tsv	0.23933464406783717
HIP09190.tsv	0.1853107362224608
HIP09235.tsv	0.21858387853043448
HIP09284.tsv	0.18006255580297675
HIP09365.tsv	0.16226783138211373
HIP09366.tsv	0.15911594952834784
HIP09430.tsv	0.2089555080487861
HIP09624.tsv	0.17440703232974014
HIP09681.tsv	0.4025505691724273
HIP09775.tsv	0.2575352333390172
HIP09789.tsv	0.2231869595051403
HIP10358.tsv	0.2216080023885878
HIP10376.tsv	0.18212093007141716
HIP10377.tsv	0.2147319424564207
HIP10445.tsv	0.20454147252894472
HIP10447.tsv	0.1488041163506833
HIP10514.tsv	0.19800948208350708
HIP10545.tsv	0.23210665186090415
HIP10564.tsv	0.24481088550680358
HIP10568.tsv	0.22446765624371182
HIP10597.tsv	0.20302294341204632
HIP10639.tsv	0.16933291208115406
HIP10669.tsv	0.2014755463960382
HIP10726.tsv	0.17155952588655055
HIP10759.tsv	0.21803445482486733
HIP10787.tsv	0.21273757002541216
HIP10814.tsv	0.253578949667122
HIP10820.tsv	0.19201237133982363
HIP10821.tsv	0.25922036602564935
HIP10823.tsv	0.19020428274839735
HIP10846.tsv	0.2285027140333336
HIP11058.tsv	0.1834457360396008
HIP11513.tsv	0.13831125115210022
HIP11518.tsv	0.20505604446261896
HIP11553.tsv	0.17109987509809757
HIP11649.tsv	0.2828035884902872
HIP11711.tsv	0.20836684034036326
HIP11774.tsv	0.2252808941293942
HIP11784.tsv	0.1870105773002255
HIP11845.tsv	0.2727945648097052
HIP11857.tsv	0.2813209845816694
HIP11937.tsv	0.21593909833740565
HIP12034.tsv	0.14680103206548814
HIP12088.tsv	0.23135443954523785
HIP12097.tsv	0.2474321942564155
HIP12123.tsv	0.24302035302926714
HIP12129.tsv	0.19566977760128101
HIP12143.tsv	0.21050114467851677
HIP12165.tsv	0.18336256509346346
HIP12527.tsv	0.1773461636645508
HIP12533.tsv	0.2236238946513897
HIP12703.tsv	0.2664031295919384
HIP12743.tsv	0.32464718628415157
HIP13122.tsv	0.22478076550913484
HIP13142.tsv	0.18800698144984274
HIP13168.tsv	0.17578789301863534
HIP13178.tsv	0.15581192616931505
HIP13185.tsv	0.20748346092502082
HIP13198.tsv	0.21356306809372624
HIP13209.tsv	0.2738889223295114
HIP13214.tsv	0.22201727070877778
HIP13217.tsv	0.23541970067634815
HIP13227.tsv	0.17745367951140228
HIP13230.tsv	0.46389610070664866
HIP13244.tsv	0.23510002140012895
HIP13245.tsv	0.2503558091268814
HIP13252.tsv	0.19642013518494508
HIP13256.tsv	0.22135589227258445
HIP13265.tsv	0.20873485657292662
HIP13294.tsv	0.2369000084804094
HIP13296.tsv	0.3311596007527489
HIP13306.tsv	0.2749771835597539
HIP13311.tsv	0.20139734449019717
HIP13318.tsv	0.29530791707391685
HIP13319.tsv	0.22660907036487313
HIP13324.tsv	0.21494556093544986
HIP13325.tsv	0.2192602004777326
HIP13352.tsv	0.2800282141124761
HIP13355.tsv	0.2822738282322403
HIP13360.tsv	0.23402968868150476
HIP13361.tsv	0.24619802840805444
HIP13376.tsv	0.2120010184289562
HIP13396.tsv	0.2243489590978842
HIP13414.tsv	0.2110326231723385
HIP13427.tsv	0.2174032664662877
HIP13449.tsv	0.2914775598394545
HIP13463.tsv	0.1647521629610932
HIP13465.tsv	0.38154110150411724
HIP13473.tsv	0.2047511646807723
HIP13478.tsv	0.34145779159340645
HIP13489.tsv	0.22305456603327567
HIP13497.tsv	0.19494206789746746
HIP13511.tsv	0.25812208356212946
HIP13513.tsv	0.24003313731269113
HIP13515.tsv	0.33348561836222945
HIP13518.tsv	0.22213904365616025
HIP13610.tsv	0.1948341079049681
HIP13625.tsv	0.41210114391363384
HIP13627.tsv	0.20426399407636683
HIP13663.tsv	0.203139945992506
HIP13667.tsv	0.38091109932948236
HIP13671.tsv	0.224412309993533
HIP13686.tsv	0.23500399712776376
HIP13703.tsv	0.20167279036906668
HIP13709.tsv	0.19853460566642192
HIP13720.tsv	0.23424889923757816
HIP13736.tsv	0.20647877743278906
HIP13746.tsv	0.2546440513448461
HIP13751.tsv	0.28795915697665175
HIP13754.tsv	0.16844527026550588
HIP13760.tsv	0.2925974529328625
HIP13764.tsv	0.16038768673407552
HIP13771.tsv	0.26767275038803845
HIP13780.tsv	0.2008546493939809
HIP13786.tsv	0.1608841636359003
HIP13789.tsv	0.2714246504693332
HIP13793.tsv	0.28906718990909236
HIP13800.tsv	0.45756942017806135
HIP13803.tsv	0.24557321861407957
HIP13806.tsv	0.26657760366202987
HIP13810.tsv	0.2146420379316336
HIP13812.tsv	0.24037194381392485
HIP13814.tsv	0.28792281280589815
HIP13852.tsv	0.23887210262155786
HIP13853.tsv	0.16259358566234527
HIP13854.tsv	0.23424631451010047
HIP13856.tsv	0.17880176313789212
HIP13857.tsv	0.34599402123258594
HIP13869.tsv	0.1699487611311414
HIP13871.tsv	0.22151752403534655
HIP13877.tsv	0.16425551000705108
HIP13893.tsv	0.19906682249294658
HIP13894.tsv	0.2310660363195671
HIP13900.tsv	0.26635069875999934
HIP13902.tsv	0.21713286632459264
HIP13911.tsv	0.266662793353537
HIP13916.tsv	0.31398989516657905
HIP13919.tsv	0.23440977742575342
HIP13920.tsv	0.17910785931077483
HIP13923.tsv	0.38547706023998024
HIP13928.tsv	0.20218495397728337
HIP13929.tsv	0.23729937728943237
HIP13932.tsv	0.19807929245734437
HIP13947.tsv	0.2207318715266747
HIP13949.tsv	0.2066803744397639
HIP13956.tsv	0.23923496385460277
HIP13958.tsv	0.21964651199739946
HIP13964.tsv	0.21366210503418462
HIP13966.tsv	0.2238299325881634
HIP13975.tsv	0.2212796946100536
HIP13976.tsv	0.25795869246905617
HIP13978.tsv	0.1879109358931106
