,accuracy,AUC,f1_score,curve
12,0.8224333211545488,0.6471376117329646,0.20588235294117643,
13,0.8014835747085836,0.6992951723610291,0.4457593688362919,
14,0.8091259640102828,0.7032108349223355,0.3426294820717132,
15,0.789150145996619,0.7760597285468487,0.5342837746096402,
16,0.7579395817195972,0.8212205439404677,0.6729461015175301,
