,accuracy,AUC,f1_score,curve
12,0.8306096794468888,0.9149554367284942,0.7542179662562699,
13,0.8296943231441049,0.9039018063203038,0.7371208473760231,
14,0.8179459969343238,0.8833814244096829,0.697373578988632,
15,0.8170454545454545,0.8871387749938744,0.7234864748819236,
16,0.809205903021785,0.8955098005433966,0.8149914821124362,
