,accuracy,AUC,f1_score,curve
12,0.7410938283993979,0.606254559577606,0.003861003861003861,
13,0.694591728525981,0.6220851746600066,0.27199191102123355,
14,0.742715530189246,0.6023427704320073,0.008106543138390272,
15,0.7495535100975409,0.5925517640349847,0.0,
16,0.7560538116591928,0.5714524021352313,0.0,
