,accuracy,AUC,f1_score,curve
12,0.7116908212560387,0.6379380627344173,0.14840182648401826,
13,0.7031544890806147,0.6420901198552282,0.2171130599668168,
14,0.7276570447189379,0.6173987834056904,0.04934286373068941,
15,0.7082896850338711,0.6423270256136511,0.0019115890083632018,
16,0.64919244456611,0.5891326273641797,0.2062558067513162,
