,accuracy,AUC,f1_score,curve
12,0.8048958713920351,0.6473919667445002,0.27837837837837837,
13,0.7995407983044861,0.6773226022107095,0.3480758184951178,
14,0.7998714652956298,0.6889493471438051,0.3809145129224652,
15,0.7826955586291686,0.752083984273443,0.4920977011494253,
16,0.7331525948876839,0.7901483384518466,0.6249319542732715,
