,accuracy,AUC,f1_score,curve
12,0.8302954116907605,0.8975810785422097,0.7452830188679245,
13,0.809731752963194,0.8781403896127495,0.7107633949739213,
14,0.803914632708407,0.8594359612734617,0.6714088124876506,
15,0.7998579545454545,0.879607288439205,0.7230194613721249,
16,0.763879128601546,0.8656353718622023,0.7726657645466847,
